song_id	difficulty	play_type	best_clear_lamp	best_ex_score	best_miss_count1000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	1	DP	3	EASY CLEAR	305	26	true	2026/09/19 20:46:03
2016	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	2	DP	6	EX HARD CLEAR	715	8	true	2026/09/19 20:46:03
2016	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
2016	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3000	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3001	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	2	DP	5	HARD CLEAR	1365	27	true	2026/09/19 20:46:03
3004	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	3	DP	5	HARD CLEAR	1673	32	true	2026/09/19 20:46:03
3004	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3004	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	3	DP	3	EASY CLEAR	1681	57	true	2026/09/19 20:46:03
3005	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3005	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	3	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	3	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	4	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3006	4	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	0	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	0	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	1	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	1	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	2	P1	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	2	DP	0	NO PLAY	0	-	false	2026/09/19 20:46:03
3008	3	P1	5	HARD CLEAR	1501	22	true	2026/09/19 20:46:03
